n_parameters,computation_time,objective_value,test_case,elec-resistance,alpha-c,memb-cond-correction,B_ch,ionomer-cond-corr,i0-c,memb-cond-exp,Sh,E-act-ca,memb-equiv-weight,memb-E-act-cond,gdl-thermal-cond,gamma-c,memb-abs-constant,ix-corr,ionomer-cond-exp,tcr,gdl-abs-perm,memb-thickness,gdl-eff-diff-ratio,pt-loading,ic-ratio,gdl-thickness,ionomer-E-act-cond,memb-water-diff,radius-carbon,wet-transition,ecsa,cl-abs-perm,cl-pore-diameter,cl-theta,n_s,E-act-memb-diff,E-act-memb-abs,ionomer-k2,gdl-theta,ionomer-k1,ionomer-k3
15,484.4163851737976,9.213851116949641e-05,1,3.4319270728777956e-06,0.7625093173876027,29.098722524633548,1.0538454634486225,4.981425395602895,0.0030735411747373777,1.4211009617796106,0.6580598773551725,63179981.00625807,814.4515343461649,7185841.3506442215,0.05,0.6530856177024195,5.533954275271151e-06,2.0,,,,,,,,,,,,,,,,,,,,,,,
15,477.84374594688416,6.108907672682049e-05,2,3.116692130208786e-06,0.8442971761556961,2.522500923046363,1.1444984885646372,4.201982483688095,0.001198283893398696,1.3150774123079398,0.6830265087544922,63808405.132312715,700.0,19905891.94057201,0.05377493507815534,0.7118328827350267,5.223086290614733e-06,1.6104571363570783,,,,,,,,,,,,,,,,,,,,,,,
15,324.470468044281,8.00213590108531e-05,3,3.374597925268429e-06,0.7601150523672503,7.893701608295202,1.1778721897609326,9.140679962732234,0.0029884423174656822,1.3659659640766835,0.7158059490044677,59781123.78045812,831.7855430258094,21015758.345992796,0.05,0.6335157055701996,5.825669940599828e-06,2.0,,,,,,,,,,,,,,,,,,,,,,,
15,481.43942499160767,8.975780211594005e-05,4,3.292525215204875e-06,0.8470201541819773,2.2312393310113157,1.7678650235094753,1.5801800222108127,0.0013193479481158031,1.0270615389890063,1.2266277753313128,67952017.78902367,1078.1740965859308,27932233.140461016,0.05,0.6378621238616748,1.0852107395296997e-05,1.9819564594765084,,,,,,,,,,,,,,,,,,,,,,,
15,174.79008674621582,9.766812526549118e-05,5,3.51821590072319e-06,0.8318914176776822,20.6271125443681,1.5745792585170397,1.7105456834969333,0.0018875448683290737,1.2950902183031832,1.0077363636719796,70844926.2204999,976.5918441050515,14587832.1833528,0.05,0.7319715068395688,8.343435159080715e-06,2.0,,,,,,,,,,,,,,,,,,,,,,,
15,493.58060693740845,7.996525456873813e-05,6,2.999949702743711e-06,0.7654785578288075,1.12799255033743,1.1350649877809513,4.524618025471147,0.0031326629275477357,1.0965213424789315,0.6862873337474743,62186939.90147931,703.1546005906637,22013490.374360394,0.05,0.6786839749362703,4.421324199471454e-06,2.0,,,,,,,,,,,,,,,,,,,,,,,
15,482.9120628833771,6.815200760741767e-05,7,2.98157521894834e-06,0.7814558648467631,1.0842078228405585,1.1831926722001502,6.360396570584345,0.0023272862770745296,1.1599173668299292,0.7176836086385244,56898336.31048248,700.0,23786231.374964718,0.05,0.6354566034617696,1.5497871383787276e-06,2.0,,,,,,,,,,,,,,,,,,,,,,,
15,495.93419885635376,7.466460663950141e-05,8,3.5346236563178816e-06,0.765676555392732,40.124572500074336,0.6998289543286339,12.824219474736836,0.002867259968388372,1.7451650862640533,0.5446449397718344,58904386.22503145,700.0,11453127.478640448,0.05064289335728889,0.7513570278105647,4.300520642102123e-06,1.9998270691816127,,,,,,,,,,,,,,,,,,,,,,,
15,504.4329319000244,7.379552899676062e-05,9,2.8616139405415717e-06,0.8214172327207703,0.8307542917703424,1.776127837041229,6.0488505311172,0.0017050321513299115,1.1922780165255231,0.7854370103482111,60692799.828502804,718.5490491089284,25014540.746313013,0.05,0.6259392112678615,9.999816911368773e-05,2.0,,,,,,,,,,,,,,,,,,,,,,,
16,536.6636309623718,8.364259857732545e-05,1,3.2716364449766068e-06,0.8044132385448703,3.9621797592881736,1.281968500902325,0.35531542636297647,0.0022211306096596075,1.51307322736452,0.7728126296333614,64768916.67592154,700.0,22124743.12102863,0.06214829210569464,0.6710816169048026,6.040093913951819e-06,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,461.7569682598114,4.8862981305205294e-05,2,3.2845367866955537e-06,0.9761584173918864,5.874511975390268,1.8657381206170682,0.13622863151526735,0.0004263967782215036,1.1377555152783754,1.3838230354378047,77562638.45103252,1069.2803475946203,20689911.29327681,0.050395111095164716,0.7153862323065424,1.1346388842681736e-05,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,505.26989483833313,8.11866729191251e-05,3,3.4187947957438635e-06,0.9142499094471426,7.238858140576039,1.356551945701886,0.13124677865929785,0.000994165450649805,1.2241891366518252,0.8498095405432959,76641250.15018183,940.2218897422247,20634983.440623693,0.07095926873394752,0.8472606157270767,2.0876924052124004e-05,1.9968153939011446,1.0,,,,,,,,,,,,,,,,,,,,,,
16,514.3831369876862,7.052992653749671e-05,4,3.441821234267058e-06,0.8913775262412266,26.573688765280856,1.3500800569161144,0.14020010430937055,0.0013061437958743116,2.0,0.8710012547383478,75827853.60131398,704.7519581870138,15260436.614583638,0.0849877964118474,0.8425973961820143,1.0051476092416798e-05,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,515.9280240535736,8.654979325633139e-05,5,3.5069081477485936e-06,0.9367480470203384,8.843689591915853,1.8008144646110575,0.1315261938710632,0.000687220121678674,1.4125377366107126,1.2502525807909175,79410253.50684102,956.7594924716773,29732407.926867288,0.05201423897149237,0.7126420857826127,9.11867602375981e-06,1.8168341022402545,1.0,,,,,,,,,,,,,,,,,,,,,,
16,408.7469639778137,7.22877488797149e-05,6,3.4040067906836346e-06,0.9003281440336011,5.439965067656265,1.603708659385099,0.15379118690795313,0.0010113749331736247,1.2841776567673493,1.0138568981759484,76335267.88030517,914.2207342163811,27260774.231683016,0.05,0.7346843160883217,7.099177096528383e-06,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,270.95037388801575,6.465833204939604e-05,7,3.19170046298794e-06,0.8365244058897906,4.316911941362988,1.2281376389251815,0.31425135553964884,0.0015019082705603555,1.3659532091579978,0.7613302486292401,63469729.62713742,700.0,13410435.449964995,0.06329946079592384,0.6964164606343701,1.4169526082928845e-06,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,218.5878849029541,7.798376606080929e-05,8,3.2148548779841032e-06,0.7756564696172014,2.8575041078678822,1.0262219497987708,0.9390284953407623,0.002838148198462049,1.2964124475994128,0.6600568187542881,61030116.55268236,700.0,19806680.445362754,0.05,0.7377438537389804,4.118043635582026e-06,2.0,1.0040248335430946,,,,,,,,,,,,,,,,,,,,,,
16,239.56518602371216,7.827175165169952e-05,9,3.2047320376324465e-06,0.7998078279653902,2.781706075988387,1.6399832475146048,25.65419541917933,0.0017035184027638583,1.3554598564655358,0.6950550370851011,60617408.076464295,722.4219824423196,19452354.45166385,0.0502780114477165,0.5049502366092147,9.999999999999915e-05,2.0,1.873994693618795,,,,,,,,,,,,,,,,,,,,,,
17,541.8799307346344,8.356628915164016e-05,1,3.2774550580754535e-06,0.8429955308275936,5.816930703828835,1.3635799586665813,0.2142968256440958,0.0016535959813812461,1.5999267905998487,0.8302077130430128,69688588.78884351,700.0,18514674.814288966,0.07499289032208532,0.7080989597823832,7.5697034094042555e-06,1.9393556553262865,1.0,0.000548333907392607,,,,,,,,,,,,,,,,,,,,,
17,543.1874628067017,5.325528920968844e-05,2,3.324585689534269e-06,0.8564529066107891,24.7031228745857,1.2230564965481459,0.2576035762934563,0.0012696680547742995,1.7580222010960416,0.7421018021312678,67527090.97738796,700.009024345145,7108127.2303740345,0.09030408353364659,0.693481877327155,7.955039755219816e-06,2.0,1.0,0.0008890139975549927,,,,,,,,,,,,,,,,,,,,,
17,485.71159982681274,8.191198773667614e-05,3,3.4289288560777076e-06,0.8915470998988172,22.253084722620144,1.328060934162746,0.12493833674165562,0.0013278852066613252,1.638567971916976,0.8514585019264367,73976450.62941037,744.4962567815143,7829461.0707615,0.18812881263634396,0.826252649642405,4.853208420446813e-05,1.9962031123429638,1.0004339609436255,0.0009786541139680976,,,,,,,,,,,,,,,,,,,,,
17,548.08434009552,7.24489312877673e-05,4,3.359668088832378e-06,0.8865477731774755,11.59174395378592,1.3380128668034676,0.1714719591349474,0.0013189171484842101,1.6874532166082195,0.8558464494477904,74641457.78480773,716.2692405707915,14283003.234015647,0.08503463866520312,0.85784412864149,9.056380755963133e-06,1.8882917511229869,1.0,0.0005920356618845915,,,,,,,,,,,,,,,,,,,,,
17,479.37514781951904,8.290657629611373e-05,5,3.023582846103775e-06,0.8235921143022162,1.493421469976109,1.3803021865962883,0.2846622083516494,0.002076861464261839,1.1878082937087087,0.863512050077508,67302197.9956893,700.0,17746827.74639601,0.0772710966720867,0.7346078599612212,5.4619906668600554e-06,2.0,1.0,0.0008624785755564409,,,,,,,,,,,,,,,,,,,,,
17,460.318589925766,7.791951467246685e-05,6,3.044377476544715e-06,0.8071787413627064,1.2670090420063964,1.2839311567538572,0.31318172729977567,0.0022119492156177766,1.257756778466105,0.7520012539508193,67063633.99124402,700.0162891571875,26653866.62642425,0.05768736143712602,0.669282007246024,5.425684773469205e-06,2.0,1.0,0.0006209214338694662,,,,,,,,,,,,,,,,,,,,,
17,406.6873211860657,6.510372086297751e-05,7,3.3904061569976545e-06,0.9413087552805384,13.468426819219573,1.5585370000546481,0.15283814568534215,0.0006723975184018352,1.1410273105738353,1.025346583005112,78296504.10109062,997.3464290949632,10226935.379351277,0.061465850606850204,0.8173590097795895,2.169334152622994e-06,1.9985873816366881,1.0010409117349512,0.000969465199526447,,,,,,,,,,,,,,,,,,,,,
17,373.63691997528076,7.658581341561183e-05,8,3.4603052107963446e-06,0.7831675047389229,17.462238384214,0.7852616809515812,1.3209806111249467,0.002704263221008156,1.6163418495669155,0.57399458862386,63010413.22182628,700.0,15521348.484367393,0.05893258624193703,0.8176843027721332,4.186114926463158e-06,1.9047369444874516,1.0169241904974555,0.0009649394316656013,,,,,,,,,,,,,,,,,,,,,
17,305.12048411369324,7.14415819572543e-05,9,2.8183675210224076e-06,0.8599580249660737,0.7033097506097339,2.014338544033953,1.1476088000100815,0.001279816616915007,1.1741582260143122,0.9279507801755699,60896313.127744436,700.0,24692468.591449354,0.0542785596925639,0.6744454944855518,6.20155527910151e-05,2.0,1.0,0.0009830629885242829,,,,,,,,,,,,,,,,,,,,,
18,497.80127716064453,8.216520328051194e-05,1,3.2018410582982336e-06,0.8804552030152384,10.194306339919532,1.3173241932454605,0.16788866561668214,0.0013603559102389256,1.6472232706926844,0.7956740630180096,73404895.12308666,707.0461410229138,12920411.386859203,0.10151383504290674,0.7815865333197847,3.680688030527334e-05,2.0,1.0,0.0009955086394233985,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,355.8701331615448,5.699953574921246e-05,2,3.054915101703709e-06,0.9775899809663551,1.5922499465376831,1.80325792169269,0.1316812631056596,0.00046999272009324276,1.0173296016593392,1.2729802151294305,78134052.29130368,1094.6751018523782,30000000.0,0.05065084440216812,0.7704130164990449,9.938341630251407e-05,2.0,1.0,0.0004921388202880641,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,502.2776029109955,7.597332451355409e-05,3,3.1517469903497393e-06,0.8645361388765336,7.644599955188214,1.1483900164523357,0.16341418678943456,0.0016891195986311624,1.520806641107538,0.7338338246733375,69400130.8039555,700.0,11243224.464837309,0.10843789594274252,0.8406199221910409,4.089735510794654e-05,2.0,1.0,0.0003260898008434506,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,598.0531320571899,6.885965946838183e-05,4,3.3274406195210707e-06,0.913967011747794,23.975934916841823,1.2588254891280322,0.13972629747718254,0.000984765447592103,1.9937091754894771,0.771683771958402,74811252.72098066,700.0037673365649,15785543.055072067,0.09579312374783448,0.8210290131489095,2.2981018382337908e-05,2.0,1.0,0.0007106780076291967,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,312.5113458633423,7.634170781412371e-05,5,3.270416585947643e-06,0.8251292648982329,3.2262745476894943,1.210057890931968,4.942724961054601,0.001711583057959022,1.1580011969269333,0.729822639777569,66017477.52245678,809.788231633476,19644645.483460706,0.05106778268617791,0.7400628905325718,1.3961164974305361e-05,1.692905038246455,1.5518996802805085,0.000544711616951882,8.255990757182014e-13,,,,,,,,,,,,,,,,,,,,
18,426.84808683395386,7.439376091333773e-05,6,3.2576903993112505e-06,0.8903212978101954,25.416704536993194,1.2314962490849255,0.14742478946649176,0.0014611043646608043,1.9283884524110473,0.7678202048111358,73793053.26753277,700.0,12977210.151548188,0.07581245348941609,0.895997908348396,1.905771387470658e-05,2.0,1.0,0.00033048078087444607,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,577.2714078426361,7.282164855438739e-05,7,3.1436947823436616e-06,0.9285063797799391,15.167610131975358,1.3318477703852145,0.15509952508010644,0.0008464284820518103,1.8666040435024063,0.8134253967946435,73372013.0098556,700.0,14657188.76755633,0.11068302671699588,0.8432393939486496,6.142530632552224e-05,1.9833206901880431,1.0,0.0009489039888987836,9.999999010000095e-12,,,,,,,,,,,,,,,,,,,,
18,607.0729877948761,6.516584785707821e-05,8,3.2882146029548792e-06,0.8705118881896103,4.648616862146213,1.2268104801460007,0.39675628804651664,0.001410454650072796,1.5370148811091138,0.7985048504709552,67308741.48013867,700.0,21609814.741677787,0.08074070880024432,0.9169803214748947,4.343399968736719e-05,1.8912916968651814,1.0,0.0009368192602887863,7.680929316348677e-13,,,,,,,,,,,,,,,,,,,,
18,370.5791952610016,7.08579089813217e-05,9,3.3573296241286956e-06,0.9410948860319597,11.464696340956863,1.7905537681488268,0.10278504963937314,0.000632308104479749,1.8168632459129488,0.7590826190360478,71171563.21351615,750.7946653405064,17356670.813094005,0.079882297509847,0.6518566315585936,2.3324136870891825e-06,2.0,1.0,0.0005379817141907629,2.1831314178546796e-12,,,,,,,,,,,,,,,,,,,,
19,627.1106898784637,8.349215638862082e-05,1,3.3366601803736793e-06,0.7169500653048845,7.6232633322724555,1.2955294503002017,0.3734158961032726,0.005377073559195001,1.545321527924593,0.8013751537166318,57931055.13373163,719.4499790946135,9797202.450021164,0.07157826568778895,0.5305768359390999,1.6860060620744025e-06,1.9987435451651108,1.0,0.0006871339575692032,1.2147514478666978e-12,8.00027367929974e-06,,,,,,,,,,,,,,,,,,,
19,616.2380168437958,4.7514925232575626e-05,2,3.2518025343868535e-06,0.8313474592677583,7.437983105230005,1.2733221009216045,3.215714791716628,0.0015117384719462233,1.742649974746881,0.7509872665693017,56721127.68401026,704.620190422233,20175036.315672565,0.07558178608136891,0.6323577474247721,4.766516344301754e-05,1.7752965366229745,1.5089210777858064,0.000884931273100613,5.522471789647265e-13,9.479943560102347e-06,,,,,,,,,,,,,,,,,,,
19,405.09549164772034,6.753249108969585e-05,3,3.220590041535893e-06,0.8626854596089852,8.103323557439463,1.228415984848338,0.14588375455104474,0.0022746333369720734,1.72317611466492,0.8320828830454852,68255057.09356588,700.0,12534856.800718406,0.1929356482702731,0.9343020687857266,1.7122188369720202e-05,1.7943639902615414,1.0,0.000564630387502187,9.999999010000095e-12,8e-06,,,,,,,,,,,,,,,,,,,
19,605.4250168800354,6.03002716066867e-05,4,3.1949299829321634e-06,0.773354384996902,3.809661245876023,1.312876314175368,2.0720126611973817,0.0028315177988087444,1.399058711263427,0.8118168717869382,59751179.39015669,700.0,11545385.988358725,0.05788538771887894,0.6123058627879532,1.2318765627641841e-05,1.760059361026509,1.3637837314252403,0.00029950364410189656,7.811525094833224e-13,9.207256604437042e-06,,,,,,,,,,,,,,,,,,,
19,428.9821879863739,6.437600008791971e-05,5,3.44151201755899e-06,0.7392344933726415,30.94108550871387,1.2873941125386739,5.37738737295081,0.004759846703387107,1.9355897317057464,0.8281302775229366,56960622.43445201,745.5247483393867,11711675.422270186,0.08131555367066798,0.6450559375837925,3.50139038142287e-05,1.9995081371798298,1.61596147457777,0.0007187975460856356,7.351754801469188e-13,8.117756025650189e-06,,,,,,,,,,,,,,,,,,,
19,388.164048910141,6.654127192757475e-05,6,3.3036307913799608e-06,0.869403708354108,3.3803615451231694,1.7097073198119181,1.6042312747663932,0.0013690379762478985,1.0227021743419233,1.2142785337664588,64834467.58493801,972.9423940781714,18214835.157943655,0.06262599947693097,0.7968648052709837,3.3531559202367505e-05,1.8872511858425647,1.4869938217188183,0.000946310929792102,8.209786509539798e-13,1.0538077157332596e-05,,,,,,,,,,,,,,,,,,,
19,603.4252691268921,7.15671381893011e-05,7,3.445084650100672e-06,0.8832375157822849,20.860762949864725,1.6427740319618447,1.4118585977082967,0.0010328684310596805,1.4028317980914748,1.047794685164869,72271588.77056101,1010.3529079667359,18209519.34167371,0.056051995289433,0.7160026791605439,6.98865004724602e-05,1.7144181357588353,1.4758204156839465,0.000724986177102994,8.129332521565456e-13,9.69611396501177e-06,,,,,,,,,,,,,,,,,,,
19,576.4978079795837,6.447598776120803e-05,8,3.210937953301037e-06,0.7840107774231657,3.0785302902647107,1.1143769859158068,2.2388793886223155,0.003106009492726039,1.3170309108990934,0.7594002578078155,58824263.68252725,700.0,13923364.499957837,0.05448155657996846,0.8368047340273572,6.835351990829724e-06,1.7255563047442481,1.19814729583704,0.0004999303027704782,7.941875689527709e-13,8.836914143722313e-06,,,,,,,,,,,,,,,,,,,
19,308.72920298576355,7.289029098870109e-05,9,3.405544459918656e-06,0.8131389951477175,8.792787123661077,1.8178778881226023,0.19331528989079283,0.002185666505475414,1.8827834942031505,0.8024085744331234,61050932.681881465,753.2427154783014,19847320.603360172,0.06716250419415741,0.5600316114258699,1.410405426069442e-06,2.0,1.0,0.0003941263334053778,1.9443871529882194e-12,8.388385092494602e-06,,,,,,,,,,,,,,,,,,,
20,553.7914180755615,6.611847726310589e-05,1,3.269107093040047e-06,0.7341991080102193,3.0288350761767564,1.4206872413665534,1.0811837252678829,0.0049193023052889985,1.6277662575561986,1.5129135710792616,56083243.37845862,700.8788300821238,24319643.510116026,0.07394345499257828,0.603230610267857,9.107407945043458e-06,2.0,1.152286939408984,0.000978547977496299,7.923766203743735e-13,8.01402087742793e-06,0.16198516748872877,,,,,,,,,,,,,,,,,,
20,515.3299493789673,5.7527800195002944e-05,2,3.311502505036789e-06,0.7641100262785925,12.863331740707878,1.073386434268555,5.240567393097896,0.0029266465352035535,1.674638445317216,0.8895846473920955,58164065.490544975,700.0,8981196.82427383,0.05902348973336861,0.6287946837575175,2.1750245589306053e-06,1.6135629908924323,1.553170872269321,0.0004315345681994778,1.1865571683496833e-12,8.136220727803134e-06,0.1736977679791183,,,,,,,,,,,,,,,,,,
20,477.8208899497986,6.681018903044494e-05,3,3.144046033606222e-06,0.875400871584458,4.024481625347242,1.1643105541656926,0.116030751441626,0.0020460458627579695,1.3755752437978022,0.7012668687275649,69524542.80387115,700.0,7554197.6847455045,0.14394567890255336,0.9407978680332574,7.883961751168815e-06,1.7908942424919485,1.0,0.0002865956661102599,9.999999010000095e-12,8e-06,0.43901531403160865,,,,,,,,,,,,,,,,,,
20,643.8922560214996,5.891650260636429e-05,4,3.2424517365718837e-06,0.7466864751111781,4.0115222783619116,1.42646766094237,1.7297307298724975,0.004369793155172812,1.4801480448580282,2.1510222611106466,56807943.51770972,724.6747957321851,13810310.615758114,0.06760717859743634,0.629076770998281,1.5632865736957436e-05,1.9973328894003786,1.3152290066130963,0.0005288405831675709,7.673585778840246e-13,8.031032207612049e-06,0.13769947609426364,,,,,,,,,,,,,,,,,,
20,495.8256630897522,8.180696368868125e-05,5,3.3408467688712366e-06,0.720396992560548,5.040527908432781,1.3111153741474761,0.3904440433678049,0.0051948065096379835,1.6393512974242483,0.8479172817634775,57998883.04695068,700.0,17869942.955087744,0.07502905741360376,0.5430561603306687,1.5629601838006227e-06,2.0,1.0,0.000835103337319485,1.2284891358743329e-12,8.00606396472764e-06,0.2727988618871453,,,,,,,,,,,,,,,,,,
20,345.09474086761475,6.314149105888557e-05,6,3.43553024359695e-06,0.7761025857492407,36.251576962092315,1.170029821053346,3.3113835073886366,0.0029879892559646006,1.6923623731370712,0.7805658548231915,60754048.73609006,846.3640493548447,19756226.62010884,0.05901042473217976,0.6823511420346631,1.1113940287025791e-05,2.0,1.4547811101726151,0.0009156981826258138,8.258931708007165e-13,1.0134928771202697e-05,0.2383359794823,,,,,,,,,,,,,,,,,,
20,465.649295091629,6.481472442885335e-05,7,3.100345131078045e-06,0.7228761107545183,2.037137093639006,1.2735685094392215,6.155112720079548,0.004712283139408405,1.4276688551159031,1.1090601497683525,52724039.945831686,700.0,19998342.736026004,0.06845058358846325,0.5546991740086605,2.9723016885086137e-06,1.9990778085629755,1.553581983453697,0.0008844285294678562,9.038209839825703e-13,8e-06,0.16710527673852787,,,,,,,,,,,,,,,,,,
20,640.5027060508728,6.045498120917342e-05,8,3.453250697326148e-06,0.7597959387940857,12.962613261165115,1.1235057819952066,1.3533101604500875,0.003812583080028352,1.9784250850328187,8.52382092995715,57167982.56335741,706.922641860988,26452993.29835451,0.07295664093158488,0.726366476636197,1.6896765328993057e-05,1.999425591423205,1.1690263794274705,0.0007804598936904287,7.71283270220039e-13,8.947344573125327e-06,0.0859701075384971,,,,,,,,,,,,,,,,,,
20,656.820250749588,6.956973274636444e-05,9,3.2381675505558772e-06,0.9204410661732083,6.771490071199257,1.5759377893128612,0.16095841119962337,0.0007197159211161323,1.5991218840726984,2.429192336518555,69410868.28494284,781.7417989387686,14888916.750278644,0.06986140860738406,0.6552191644577257,4.593457142056258e-06,1.4920146626293782,1.0000868079335585,0.0005639654586980246,5.759788981508196e-12,8.510046618632745e-06,0.09408474809355125,,,,,,,,,,,,,,,,,,
21,288.29149293899536,7.626421674385913e-05,1,3.2162566328304966e-06,0.8207441274150629,9.701418419536488,1.3796676411057474,0.19648480566622362,0.0028530470755447,1.9167467431500962,4.637214088400718,65474730.69649329,728.8464577705714,21760492.10018841,0.09368096284140477,0.7020110856302916,3.3781210999781145e-05,1.8684268224063927,1.0,0.0009010609650309996,9.999999010000095e-12,8.178488995418063e-06,0.10124294921460732,0.0026064683350279175,,,,,,,,,,,,,,,,,
21,671.8520362377167,5.79138635507864e-05,2,3.1893519298536897e-06,0.7696735611311942,5.591887993990644,1.0338208584339488,8.354882410884413,0.0025751651511109466,1.3548071966035673,0.6202959065015342,59253841.603201725,700.0,5599516.840742859,0.05945794953907572,0.6189054330901764,1.0440012034745774e-06,1.4433644400711607,1.5928634409287223,0.0006999144155248847,1.3646308267578786e-12,8.046974474708192e-06,0.3494807074417567,0.0029638041683266096,,,,,,,,,,,,,,,,,
21,630.5879340171814,6.439280925684216e-05,3,3.364760814780064e-06,0.7397833047187784,7.38692122908402,1.333668871553234,6.2627867347916935,0.004775642293011759,1.216124453826992,0.9820668940719829,56082387.31312119,866.2175234727642,11116874.965346497,0.05083597424909249,0.6128385463985099,1.2418889882266042e-05,2.0,1.5310076799516281,0.00020537017458009438,7.867416985653422e-13,8.708070075639863e-06,0.2144205623548352,0.0026550320160360365,,,,,,,,,,,,,,,,,
21,606.673280954361,6.561408949296798e-05,4,3.3212037845455466e-06,0.9105492647314808,17.169741681069876,1.3451904490464426,0.10001058055894951,0.0018483843077725915,1.9669221503431067,0.9368828837241678,74858375.92170471,731.6484472105317,17939363.44582414,0.09750358730258347,0.8926823114061575,1.8049903898935335e-05,1.73118184407114,1.0,0.0007107241967227998,9.999999010000095e-12,9.012355531662664e-06,0.23874141452460418,0.002,,,,,,,,,,,,,,,,,
21,678.2085518836975,6.391208613953852e-05,5,3.2573617380359373e-06,0.9395231454283577,3.4349668050456317,1.4442376081767196,0.2764654798919917,0.0007241712689873697,1.5314377636143912,1.1913937052877175,75372950.07349142,701.0036657974762,19075542.524269573,0.06486032597015627,0.9869442404879054,1.8339098347154695e-05,1.3198350351415187,1.0,0.0005395240554853754,7.921481516639918e-13,9.084189833549938e-06,0.23702015612811456,0.0035727348107867886,,,,,,,,,,,,,,,,,
21,555.5275421142578,5.755441942233482e-05,6,3.2468600261903e-06,0.8138077117339584,4.085486685566287,1.4011108301364785,0.4925382353920926,0.0015596115672440204,1.6784408566078377,4.4209901121995925,65757799.28164399,701.1513722444057,24268625.8909398,0.06287918663152396,0.7241384772760271,2.1736552898485567e-05,1.9824094643679708,1.0,0.0006891315902821495,8.795803277986096e-13,8.7583787456586e-06,0.11649450592027474,0.005,,,,,,,,,,,,,,,,,
21,651.8790719509125,7.191285107844672e-05,7,3.358129777245428e-06,0.7555609391519813,7.8514258492933555,1.3146500780502655,26.62459739450845,0.002303256961101071,1.376680539081218,5.495380986533973,56755888.82991597,883.9742251087958,21632815.32794778,0.05762096611993737,0.5551071356970874,8.479567138551145e-06,1.9185827223389382,1.872951914443821,0.0009330678416756309,9.311002667244119e-13,9.017424972944144e-06,0.09526750121739794,0.004033562433126359,,,,,,,,,,,,,,,,,
21,664.8595111370087,6.160160928823157e-05,8,3.4574898709607008e-06,0.7556108112032545,10.55891604626,1.0051476098465475,3.9878915455035804,0.004253794420606651,1.8496168580239656,0.8798789473464708,56032954.39947173,700.0,26710443.759453017,0.07149407661405094,0.7223848754781698,9.773737238350918e-06,1.9937417813192952,1.390387830907645,0.0008995692309221722,7.626457361064344e-13,1.0034405334049097e-05,0.17296661824959272,0.0025475617920229375,,,,,,,,,,,,,,,,,
21,662.7010900974274,6.45250688874243e-05,9,3.4531194860335118e-06,0.810526435728402,8.53859952251448,1.451224231257919,0.8989408716426692,0.0015719907282120773,1.9042281008153459,1.1965570825113203,60815528.44620268,706.5452045643746,25468377.47229059,0.061326685082578436,0.7525566486805033,2.3093386903044403e-05,1.8333237411830847,1.0715060834281886,0.0004618567289722798,8.42867021806174e-13,8.69947699643349e-06,0.2552589520961061,0.00468691058901478,,,,,,,,,,,,,,,,,
22,591.6200048923492,8.694586765227991e-05,1,3.2076907617897994e-06,0.9454844404705056,4.253088607234419,1.6824685585201316,0.3850508590408344,0.0005988083980074007,1.1663666300235351,1.0531683568780235,76976491.50588049,1067.9590453485514,21395045.845166065,0.07349804645559228,0.8167985853217448,4.509868750278388e-05,1.8607025800048156,1.0,0.0009356388742011892,9.43510330812802e-12,8e-06,0.22299141552033752,0.004709663053302217,0.5638088822262347,,,,,,,,,,,,,,,,
22,712.757287979126,5.6544567966853907e-05,2,3.3075794855655668e-06,0.8100266456986913,2.3436988431369294,1.6624029740949138,27.186076182309122,0.0012157876645679602,1.039446773843452,1.3489918498912703,56544163.09508991,962.0865326096545,19972543.095090054,0.05815950794359164,0.5567106106145944,3.5385027810154774e-05,1.8752193302597246,1.9669705613501174,0.0008079739654659165,4.2658558756988276e-13,8.099788196298133e-06,0.20470743304938566,0.00467214278921225,1.25455748651564,,,,,,,,,,,,,,,,
22,450.5680441856384,6.777347345527298e-05,3,3.198036019434135e-06,0.911716928373585,2.0094807108317574,1.0462330459756135,0.4276695124025205,0.0007077837892440258,1.1809031256247533,1.1795523325817951,74106530.44994411,746.3109286694377,16650557.632752003,0.09693858084737049,0.957295476610129,2.172413485934623e-05,1.2935618460984266,1.0449404227189922,0.00011344342652003411,9.316352700995549e-12,8.002661595438199e-06,0.11929145928694715,0.004930203458863662,1.0302513298665157,,,,,,,,,,,,,,,,
22,404.84732484817505,7.289031709983242e-05,4,3.2004230121035963e-06,0.7778161274372845,8.629512634699362,1.2535680260160431,0.48259505940173586,0.0053104879479268915,1.7705678055162397,0.6616940055658479,59017444.11099438,732.2237489727435,17107849.93462956,0.09044818154332035,0.6788618942814055,2.9530034989300608e-05,1.9999976220252933,1.022560360720174,0.0008542476123807834,9.999999010000095e-12,8e-06,0.3127967289162443,0.002,0.7515693554224957,,,,,,,,,,,,,,,,
