n_parameters,computation_time,objective_value,test_case,elec-resistance,memb-cond-correction,alpha-c,B_ch,ionomer-cond-corr,i0-c,Sh,E-act-ca,memb-cond-exp,memb-equiv-weight,gdl-thermal-cond,memb-E-act-cond,gamma-c,memb-abs-constant,ix-corr,ionomer-cond-exp,gdl-eff-diff-ratio,memb-thickness,tcr,gdl-thickness,gdl-abs-perm,pt-loading,ionomer-E-act-cond,memb-water-diff,ic-ratio,radius-carbon,ecsa
24,143.65484809875488,6.910421427651963e-05,3,3.2285213786068838e-06,8.59729226751691,0.9492797693443928,1.2763192131540613,0.10180191873053186,0.000557860707415163,0.6549712523421514,65910215.391573794,1.2822219411038511,863.7694920486832,0.20357359761889532,5000000.0,1.0,1.0032775904269726e-05,1.393975305321797,1.0,0.3543136633173437,8.308465953749562e-06,0.0007543490006472299,0.00018367489740915932,3.9982349437202036e-12,0.004485341090788644,30000000.0,9.270366763862689e-10,,,
24,148.50879406929016,7.867740124977693e-05,4,3.2313202738175994e-06,8.945073946691515,0.8583960961805468,1.2947392127351975,0.1,0.0028745690574513726,0.7635929779265581,65574151.84418632,1.437297759407039,807.9482520005874,0.05752713795839412,9764239.991212768,0.9165150808383207,6.448075008077964e-06,1.9469182138683319,1.0864478765074044,0.2289451338631049,8.834373676586893e-06,0.00012543569210473287,0.00014114621905064474,7.106961992706538e-12,0.002155693779532049,30000000.0,7.592484347559121e-10,,,
24,157.41854310035706,6.582222371860066e-05,5,3.1265079665648803e-06,2.261888246224907,0.8344574436350116,1.4662485390588103,0.21703976143421638,0.0013607316848957146,9.572573161899559,59731570.65626417,1.4175849550360105,701.1211008935462,0.0837039780799004,19720641.790278792,0.6838441932605137,2.8527692295012234e-06,1.9995373636991411,1.0,0.09472274804764941,9.999202689677525e-06,0.0006493937485266825,0.0001779526731616416,3.864698395252629e-13,0.004011232915705005,22495689.51105751,2.2720289117630569e-10,,,
24,155.32718515396118,5.3404489854644565e-05,6,3.4397453166570663e-06,37.320734020253944,1.0,1.5159484359815267,0.1,0.0003855153298521605,7.885517432085911,73001514.4676728,1.414980028519755,996.3520687961665,0.08227077613758987,11236468.478164315,0.9604009760566881,4.177219642428167e-06,1.694879568802273,1.046335846788969,0.10652112707002925,1.0523637137341676e-05,0.0008465557372658711,0.00019004180568863753,3.6200019740738886e-13,0.003573319340008538,25796604.21015604,7.854315372161376e-10,,,
24,109.05029773712158,6.610254390623837e-05,7,2.9341191565382327e-06,1.835377544896873,0.8449201391942645,1.391678324732955,0.7294895988848431,0.0011304163922917422,9.999999999999998,57688096.79678103,1.205423072488625,700.0,0.0703230820853956,13418081.884019261,0.6940578110428176,1e-06,1.8077916748525706,1.0,0.09656180117316632,1.0459737416213093e-05,0.0005790736583155869,0.0001909386870698831,3.7867555857159277e-13,0.0036364343727392345,14582955.939298281,8.302572415980309e-10,,,
24,153.87515807151794,6.888246996876017e-05,8,3.464495348914197e-06,29.249058724565266,0.7641978048148066,1.0327156034259308,6.196674469758986,0.0024959935924349606,2.154638953157719,55003154.15548249,1.8669615511070887,704.9500971725723,0.07990950991493431,11095523.334578872,0.7514904191919081,1e-06,1.771885874037443,1.3461538964077349,0.10800493600932737,9.264990735618197e-06,0.000597668693297276,0.0001994238777024281,3.8060273689714223e-13,0.003969967571130767,15091458.02250188,4.914907784705366e-10,,,
24,152.3893461227417,6.0545621178196775e-05,9,2.9518893120771315e-06,2.4789837593623423,0.9603235270367698,1.6927716569312943,0.1,0.0003802639724046768,0.6015916639962576,67518038.58363375,1.3214391785341308,700.0,0.08859902168650147,15226141.503412358,0.7981037497553162,1.3516702412723257e-05,2.0,1.0549553203377888,0.32991975169054,1.4356311421111375e-05,3.3224601168915108e-06,0.0001738914495576182,3.4597863075723984e-13,0.004320172005215735,27639782.580480184,1e-10,,,
25,108.35213899612427,6.779449378878342e-05,1,2.9923038251315856e-06,1.0529049613370673,0.7619620899146209,1.5166792725130236,1.1872505631351105,0.002678010341600005,5.880585599684245,53956953.52953583,1.2045695960483287,717.3798124650367,0.07599432079329776,20093784.937348843,0.559666782846298,1e-06,1.8582577565218326,1.0,0.10204712396998393,8.961423367595228e-06,0.0008828786510369148,0.00018214838117405728,3.601337220100748e-13,0.003532949924055688,13585870.242485238,6.983517152787322e-10,1.063507809685393,,
25,151.78669834136963,6.999006733536637e-05,2,3.3298084754054944e-06,16.153019404559586,0.8162044816809875,1.2853796464326153,1.113250092940137,0.0021250582032139097,0.7690048779254813,62012087.14347956,1.6843126326718525,771.4732308959017,0.08917939861050894,13426917.154232752,0.7025185494781263,3.623943995716655e-06,1.9164821357131938,1.0318578979428028,0.2508077126514861,9.371757068888657e-06,0.0008006224899092074,0.0001911760714711943,2.2137209571670424e-13,0.002802272731371674,10163359.89613256,8.311887050166467e-10,1.000127093032311,,
25,96.6359601020813,6.976601958860702e-05,3,3.178055845610732e-06,6.843036288100084,0.84371059447535,1.2832291430543283,0.1,0.003041590968942603,0.6880859941836827,59814062.45340299,1.4987891989315054,701.5143424582625,0.1994931570338619,5000000.0,0.8535427511487386,3.994930820317397e-06,1.9234470673546178,1.0240521248646077,0.3047351759375068,8.230305536139054e-06,0.0006650961956961495,0.00015861094238630013,5.177030603403022e-12,0.0023643238190400925,23291716.116490938,7.14389486384401e-10,1.1684396158489658,,
25,157.14239692687988,5.3808790555462534e-05,4,3.0999693509981038e-06,1.9763143628638744,0.7958813908406421,1.4188928855999587,0.5838392188268154,0.0017177445124973007,8.73099836631213,55295677.70841496,1.4071596349595017,700.0,0.11659246326653024,17442744.430868916,0.6097859452057,2.170212681645579e-06,1.7889942431931583,1.0,0.09840567099045544,8.42274013847521e-06,0.0008514335504775624,0.00019579661741588565,4.2062890765414986e-13,0.004334687196066286,23108738.31533541,1.4166114276654244e-10,0.518701908040423,,
25,166.84840726852417,6.969133913736304e-05,5,3.386303156483119e-06,8.747905288970918,0.8586801149244836,1.3925075527094786,0.11566701809880814,0.0018790282908816567,0.6727692245335019,64287675.40219997,1.7208738601365305,700.0,0.14732320650623507,14041456.728793677,0.7829421067652309,6.947868261833984e-06,1.9999504348634973,1.0,0.34185969178903586,9.048432403335694e-06,0.0007651000753408776,0.0001792195398247406,2.378801187794758e-13,0.003048098460357374,30000000.0,1.0107820290455369e-10,0.5592766422166642,,
25,124.96602821350098,6.490137649495383e-05,6,3.330810304845939e-06,3.075177255418997,0.8010485695682106,1.5832625017036754,5.626491257265736,0.0015958172968538037,0.6963536742426084,60509213.70989602,1.1050650510686117,922.3613345401513,0.054637620188545455,20637185.49853518,0.67587365457046,1.1808346111010287e-06,1.8636198392088863,1.5827486024448492,0.36268854743409723,9.571190430894571e-06,0.000915599291826435,0.00013591860571647525,1.8814245403988195e-13,0.004429544783150094,16542498.936793778,1.4629563987460246e-10,0.9246208312144271,,
25,154.77769804000854,6.856616424528327e-05,7,2.8962724862030385e-06,1.1731519977740479,0.7793839172839178,1.33744648072333,12.444233163623899,0.0016610357886337793,1.9777253403919153,54417561.54812383,1.128241377156271,713.2353896892608,0.08241831169589756,14176570.943769215,0.6341184326787341,1e-06,1.6602546861270358,1.6173921712451353,0.11680799258907738,8.522316336388193e-06,0.0009206048895885917,0.00019369579475407697,3.5610944387747025e-13,0.004639801456705502,24624836.395620905,4.951397351083037e-10,0.7711784135065891,,
25,108.24451112747192,8.395817021495591e-05,8,3.4161248537623267e-06,6.0921552154445475,0.8297313918706206,1.1302891293742288,2.935360545821979,0.002023613149985812,0.628730832579013,61619107.4823678,1.254274358121561,822.0660502583405,0.06686908999107026,21872826.593401443,0.7811409755983456,1.9133406743273942e-06,1.9891795516688187,1.4156696283497936,0.27543036779779545,1.3473033247064574e-05,0.000952134860752195,0.00016236377539894338,2.2283504866949484e-13,0.0023340390266875727,15927516.647659743,1.8973873801661412e-10,1.1939533497111547,,
25,75.6570029258728,7.960127925790089e-05,9,3.248521453053718e-06,7.503410835579714,0.9367882556409257,1.5851282827491922,0.10233566087387412,0.0009863369925289156,0.5352462694254538,65708149.926673755,1.3768242277997176,835.9002723927026,0.05916349446587407,9559234.960653078,0.7322537198569219,2.4661771540584374e-06,1.933471405682053,1.0,0.31160905193383576,9.623883846626186e-06,0.0006971266913477435,0.00012659140670698198,3.853651775192721e-12,0.0021331228166716646,30000000.0,6.335005834803952e-10,0.5938152042855869,,
26,173.88233518600464,6.745421166255431e-05,1,3.0996502480135374e-06,1.3033926747331737,0.7480224789801106,1.4456831739136273,0.9930583047247622,0.0036843295136472173,9.998988677678524,53668416.29005288,1.2360278112690926,758.9330979478618,0.07377935816250379,20885718.49946267,0.5858112103696207,1e-06,1.9037573960034555,1.255005094653692,0.09607604538095262,8.086027036667307e-06,0.0005166387299295728,0.00019289216897017017,3.9865432769302774e-13,0.0031960892368870873,29806484.668145236,9.026235949350513e-10,0.7197579802868459,1.3616166038055812e-08,
26,163.19805431365967,6.717616581974298e-05,2,3.313337184978092e-06,11.446746022818532,0.8000582028803713,1.2846787544513898,0.48835418296004607,0.001771714553683144,0.6098547239145643,59896841.542041376,1.5386502442023988,742.1679087610503,0.0594980099774998,8879498.294093471,0.6133461014298159,1e-06,1.9371959500278833,1.0117745986500675,0.36576619093474083,9.80890274226669e-06,0.0002794955778666425,0.00015954623763381537,2.0107885882215437e-13,0.003417397161229121,19728740.599540785,5.88739600457762e-10,1.1713485305770823,3.111038631892612e-08,
26,95.04902410507202,6.167481379507354e-05,3,3.345667741408632e-06,19.935138077202875,0.9304517140471629,1.4255831480046615,0.22165548681230787,0.0005801928853806618,2.468589705654039,62105335.55764015,1.696547676955428,837.7776783634494,0.19074275071792557,11519887.615004545,0.8277977442890727,4.756787453428784e-06,1.9982268117936708,1.000961003573658,0.11343841522625561,9.794838505284537e-06,0.0008602998334980855,0.00018855706661218956,3.9201597376204685e-13,0.004647649962519056,27695438.123398285,8.991608537773392e-10,0.5071280800980607,1.3760067589314051e-08,
26,168.63749384880066,6.59787527937043e-05,4,3.113672740291976e-06,1.2932137603764058,0.8087111744348117,1.2527081534744522,12.381498963094177,0.00214166007095994,1.8341091967219774,58855006.219543144,1.3182823619559119,735.6049413289676,0.05945127042674406,24393975.507780183,0.7342227522327763,2.1801139579471626e-06,1.336527883545732,1.7264942809030042,0.09549784740939972,8.019677178109e-06,0.0005904723262191787,0.0001587899792573475,3.3052351278137545e-13,0.002825061743976219,20521084.052047204,8.069890610870717e-10,1.103819616294579,1.6055577356559203e-08,
26,170.54762887954712,7.690599256684326e-05,5,3.36731501705313e-06,16.4111789384649,0.7364578258764694,1.2881916671134914,11.31901904134725,0.004434090369772332,0.8954439963009587,56355098.44380257,1.8074589195732644,700.0,0.06825374867229549,8620843.948277937,0.660806183032981,4.454454614482382e-06,2.0,1.8831205467640386,0.15293651963759777,8.397111790542903e-06,0.0001774576747063638,0.00015331248442815326,2.7723604279416854e-13,0.003351919459805991,15814250.072328743,1.4955091874188487e-10,1.3184806894488288,1.578232830549026e-08,
26,173.86460709571838,5.009475946557069e-05,6,3.1363865100996726e-06,0.9983514488380765,0.8440010217555545,1.5195421129872715,0.3442904983069103,0.002132365330820738,4.827607282138875,62480713.5817679,1.0034140217596919,897.4031245349074,0.06605356102356556,25464279.19265785,0.7442653301801412,1.7937224004423e-06,1.930867449817531,1.0912427792380839,0.09071968817497336,8.13043206732776e-06,0.0009557486749238365,0.00015928911621850063,3.524603791641207e-13,0.0026622584317957812,14897522.481023278,1.1469115975696104e-10,0.9950699294957113,1.620306906913772e-08,
26,165.67601680755615,6.81570202095932e-05,7,3.3038527707192464e-06,13.19652199822194,0.8126285386143108,1.3712525600181582,0.148598526196985,0.0020562313749178584,0.8131582100648533,52170473.74231535,1.7116659551778075,700.0,0.11086952714054191,9376947.737480318,0.5505761685625028,1e-06,1.76702842322178,1.0,0.21371137892385011,1.035367472543394e-05,0.0009213359628594456,0.00019844060356610555,2.839776449280605e-13,0.002426598529234209,29736364.987995286,2.3834886825271433e-10,0.8701606414761505,1.1420407404501945e-08,
26,171.41445088386536,6.798017368767653e-05,8,3.4821162836958164e-06,19.43999114238558,0.9800107563746343,1.8711618243026318,0.10544160908695564,0.0003918696282840338,9.491978026795486,69446257.28209181,1.4884811780089935,1088.1873307590859,0.07345008831024148,23332258.902991142,0.6961185367815645,8.832367183393148e-06,1.9730561873786785,1.0,0.12298632858311509,8.291652016629025e-06,0.0004954858463273126,0.00018676933220353233,3.3188680270445856e-13,0.003936953773604933,26260968.640402492,3.5478919927951853e-10,0.8428797056776907,2.470316539670364e-08,
26,162.56754875183105,6.502373137817953e-05,9,3.363874973223161e-06,6.819484647879668,0.9028146189823639,1.6846337029256446,0.10020298847618654,0.0010308750090495546,2.8281610687429675,61706191.17080904,1.6490852746460176,770.5950584408436,0.07894486469243628,16221096.393369839,0.717504547488177,1.0025312743824122e-06,1.5226692636158305,1.0,0.09459620179118013,8.256006025012092e-06,0.0007044722131781055,0.00017758189499780965,5.188810329143374e-13,0.002511596815048504,27494051.31731461,5.675183646059877e-10,1.2517209678795913,1e-08,
27,184.12978601455688,6.192833040679809e-05,1,3.2862789846178345e-06,5.025692662233396,0.9976804362454287,1.7655479963967151,0.14420830708446442,0.000572902953815087,9.999999999999998,75560079.66330555,1.223883055335621,1100.0,0.0538470009511147,25376817.583163224,0.7882555187055967,6.262197308426907e-06,1.8077722485404146,1.0,0.08974040114839649,9.28458456190161e-06,0.0005376504504986423,0.0001379845304429396,3.122018423912737e-13,0.0028193845199305104,20322525.06186705,5.03731644130735e-10,0.8626373329196236,3.067713707530946e-08,45042.354386737454
27,169.82012486457825,6.932496206471456e-05,2,3.3044529058070268e-06,23.821843055972046,0.898853561663216,1.3374897018502894,0.1613423070014831,0.0008279669455988124,0.5731114290550657,68789454.19618997,1.6951808091409002,794.772307679891,0.0576830811089292,9698442.712159364,0.7144806111149685,5.748677910660989e-06,1.6650656858234445,1.0,0.3968685117270406,9.499639538735719e-06,0.0005219405751597922,0.00013844441851199035,9.542069699450695e-12,0.004111149609149446,30000000.0,8.648814868746273e-10,1.0368084890446876,1.9131738941320428e-08,46413.086678609456
27,143.14213800430298,7.046263142893997e-05,3,3.2721978942011415e-06,11.698493226705951,0.9096292615189079,1.2263791559251316,0.2659761949432675,0.00099735619262664,0.8439640834481685,66614393.135212325,1.5102896030092219,784.6338707787882,0.24420053510938378,5000000.0,1.0,4.337308672399803e-06,1.5922831230105803,1.160829063305467,0.1612287794756731,8.009415175918602e-06,0.0009247179845884723,0.00014356981882930408,9.68528905936572e-12,0.004118510706638762,21283903.455628604,9.481539806048688e-10,1.0478854484707694,3.113269157246466e-08,60916.04509890926
27,170.93342995643616,7.286049856055836e-05,4,3.3537436055544054e-06,30.95296893345116,1.0,1.3475061818715033,0.1,0.001383923374328672,0.80624086911739,80000000.0,1.6379009499647554,1100.0,0.08197660539255625,26073878.571560677,1.0,9.321096973546432e-06,1.6119263499749386,1.0111867716496419,0.36196921144594896,8e-06,0.0007422678257236617,0.00010510366461153846,9.394481538011038e-12,0.002,10996379.614752188,1e-09,1.3701627989324632,4e-08,40000.0
27,173.66606211662292,6.677710470104859e-05,5,3.082906007563486e-06,1.3459166954617563,0.7746985296076192,1.4609931029239311,0.7285927877128708,0.0027114695732134786,9.097570350453099,55829910.56237084,1.2007324381508553,738.6219645830976,0.06874598031939318,17303540.591875046,0.6567121641184944,1e-06,1.9541427910175801,1.0,0.07711915685791465,8.240305175599518e-06,0.0009970059415490835,0.0001433832258647819,3.5234799165776207e-13,0.0036275593184689325,18037906.55915077,6.781141936909355e-10,0.937493507798361,2.5055380830097596e-08,60328.24351524199
27,210.3024399280548,5.333041149305254e-05,6,3.162572283338037e-06,1.8136425218336054,0.8257716131172022,1.340630258466776,0.6999086806614201,0.0011487449151245813,9.353535105334261,59907438.74548298,1.4532146187353396,727.4980619982475,0.07704385005103595,29919772.94581258,0.7016629229308197,1.1640331434326994e-06,1.9528896470800623,1.0,0.09503720967258233,1.01382770244828e-05,0.000629212784619908,0.0001999994162952573,4.0836029481734073e-13,0.0049742386612636885,17215894.949242815,7.003409390320486e-10,0.8237451658000472,1e-08,60750.58954405742
27,176.7791759967804,6.615003142689861e-05,7,2.782067938203932e-06,0.8681078010673196,0.764899948586381,1.3281335020190954,5.147029209881309,0.003753917169331246,9.987971457161237,52037410.47275838,1.0007948489404035,730.8472389748647,0.07350995880191945,13969881.337392358,0.5710042527245811,1e-06,1.89675809747214,1.518868300516532,0.08723156861553531,9.084405174754626e-06,0.0008070564379477091,0.00018834638073439718,4.031135817769551e-13,0.0028226815895322694,29070300.86704151,8.650029700391995e-10,0.5600055851352824,1.4954891256498946e-08,48265.42182153658
27,164.72928404808044,8.958358613640921e-05,8,3.5422200215877454e-06,15.26632360543785,0.9678235257290791,1.5240171699418037,1.0088901421061327,0.0005077224987965108,1.0101627248106484,73925204.64104937,1.3414803473276122,990.8934961221662,0.06571500438011839,21750186.893821508,0.8495283501518205,4.403525749594454e-06,1.37637739732471,1.3500954568341759,0.22483698601791996,1.1378928365112915e-05,0.0004166241934077875,0.00018524122394489038,2.5042126217752904e-13,0.0030550593856751825,23137039.803039163,3.0080209251679864e-10,0.625814616229828,3.9217555340977693e-08,48291.23100900081
27,170.99117588996887,7.226649550360476e-05,9,2.8929645887635044e-06,0.5633928275466814,0.7770289741790919,1.790206011477705,17.38191600806587,0.0032760194392682396,0.7938680041278299,54229329.30006612,1.1764352003905945,700.0466375049568,0.061614607499995436,23300275.221949074,0.6699841974489387,1e-06,1.994990171453198,1.7335450028086759,0.33723734218627915,8.543618561850494e-06,0.0009407770398912495,0.00014735385659735858,2.0842590645159623e-13,0.003121176042989951,19376266.96264559,6.878243338921333e-10,1.3052872971822356,3.5404793806517266e-08,55515.7435794587
